product_title,review
realme Buds 2 Wired Headset,শব্দের মান অসাধারণ এবং এর গঠনগত মানও অসাধারণ। আমার ভাইও দীর্ঘ সময় ধরে এই ইয়ারবাডস ১ ব্যবহার করছে এবং এর কার্যকারিতা এখনও খুব ভালো। তাই আমিও ইয়ারবাডস ২ অর্ডার করেছি এবং দুটোই অসাধারণ এবং প্রত্যাশা অনুযায়ী কাজ করছে।
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"শব্দ গুণমান চমৎকার এবং বেস গুণমানও ভালো। এই ইয়ারফোনের যে জিনিসটি আমার সবচেয়ে ভালো লেগেছে তা হলো এর স্থায়িত্ব। তারের গুণমান ভালো। এর আগে আমি সেনহাইজার সিএক্স২৭৫ ব্যবহার করছিলাম, তারটি মাঝখান থেকে কেটে গিয়েছিল। আমি এই ইয়ারফোনটি নিয়ে খুশি।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,চমৎকার পণ্য... কেনার যোগ্য.....!!!! এটি রিয়েলমি ইন্ডিয়ার একটি সিগনেচার সাউন্ড.. আমি সাউন্ডটি খুব পছন্দ করি... সেগমেন্টে সেরা।@REALME INDIA।
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"প্রথমত, ডিজাইনটা খুবই সুন্দর, রঙের টেক্সচারটা অসাধারণ। এবার আসি সাউন্ড কোয়ালিটিতে। আমি আশা করিনি এটা এত ভালো হবে!! বেস কানের জন্য একদম নিখুঁত। এই হেডসেট দিয়ে যখনই গান শুনি, সত্যিই খুব উপভোগ করি। এই পণ্যটি নিয়ে আমি সত্যিই খুব সন্তুষ্ট। সবাইকে এটা কেনার এবং উপভোগ করার পরামর্শ দিচ্ছি। ধন্যবাদ।"
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"আমি গত ৬ মাস ধরে এই হেডফোন ব্যবহার করছি, শব্দের মান অসাধারণ, আমার ভাইয়ের বোট বাসহেড ২২৫-এর তুলনায় বেস কিছুটা কম, তবে বেস ভালোই আছে, বিল্ট কোয়ালিটি খুব ভালো, চুম্বক একটি সুবিধা, সাশ্রয়ী মূল্যে, তারের গুণমান অসাধারণ, এবং আমি ব্যবহার করা সেরা হেডফোনগুলির মধ্যে এটি অন্যতম। দ্বিতীয় স্থানে আছে বোট ২২৫ ☺️☺️ অবশ্যই কিনবেন।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"ভালো বেস, সব মিলিয়ে চমৎকার। আমি ৫৯৯ টাকায় পেয়েছি, এমআরপি মূল্য ৬৯৯ টাকা। যদি ৫০০ টাকার নিচে পান, তাহলে সেরা।"
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"এটি প্রতিদিনের ব্যবহারের জন্য সেরা। কানে থাকলে মনেই হয় না কিছু পরে আছি এবং ম্যাগনেট ও অর্গানাইজার থাকায় এটিকে গুছিয়ে রাখা সহজ। এতে ছোট ও বড় আকারের দুটি অতিরিক্ত বাডও আছে, যা আপনি আপনার পছন্দ অনুযায়ী ব্যবহার করতে পারেন। এটির তার জটমুক্ত। আর ফ্লিপকার্টের প্যাকিং ও ডেলিভারি সর্বদা সেরা। এতে কোনো সন্দেহ নেই।"
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"সাউন্ড কোয়ালিটি দামের তুলনায় গ্রহণযোগ্য। বেস কোয়ালিটি দারুণ। ডিজাইন এবং বিল্ড কোয়ালিটি ভালো, কিন্তু ব্যক্তিগতভাবে আমার তারটি পছন্দ হয়নি। এই দামের সেগমেন্টে সবকিছুই ভালো, তবে আমার এই মাইক এবং বোতামগুলো নিয়ে কিছু সমস্যা আছে।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"সাউন্ড এবং বেস সত্যিই ভালো। বেস সত্যিই শক্তিশালী। ২ সপ্তাহ ব্যবহারের পর পিন প্রান্তটি ভেতর থেকে কিছুটা ভেঙে গেছে। মনে হচ্ছে এটি সর্বোচ্চ ১-২ মাসের বেশি টিকবে না। কিন্তু অন্য সব অংশগুলো ভালো তৈরি বলে মনে হচ্ছে। আমার খুব রুক্ষ ব্যবহার এবং আমি আমার হেডসেট একটি পাউচে রাখি। ৬০০ টাকার যোগ্য নয়, ফ্লিপকার্ট স্মার্টবাই হেডফোনগুলো ভালো কিন্তু এর মতো এত সমৃদ্ধ সাউন্ড নেই।"
রিয়েলমি বাডস ২ ওয়্যার্ড হেডসেট,"এই দামের মধ্যে সেরা ইয়ারফোন। আমি সনি বাডস কিনেছিলাম যা এর চেয়ে ১০০ টাকা বেশি দামে পাওয়া যাচ্ছিল কিন্তু রিয়েলমি বাডস২ এর তুলনায় এর শব্দ কম ছিল। এই দামের মধ্যে সেরা ইয়ারফোন, বুস্টেড বাস সহ, বাস সেরা।"
রিয়েলমি বাডস ২ ওয়্যারড হেডসেট,"এর সাউন্ড অসাধারণ এবং বেসও, ইয়ারফোনের মেটেরিয়ালও খুব ভালো। এবং বিশ্বাস করুন বন্ধুরা, আমি ৭ মাস ব্যবহারের পর এই রিভিউ লিখছি এবং এটি আপনাদের জন্য উপযুক্ত, তাই এই ইয়ারফোনটি কিনুন।"
